Id,時間,IP,設備類型,舊狀態,新狀態,Machine_ID,Device_Name,棟別,樓層
2933,2026-06-03 11:11:21,172.22.102.10,EAP,首次記錄,dead,,,K22,8F
2934,2026-06-03 11:11:21,172.22.102.12,EAP,首次記錄,dead,DryRoom_EAP,,K22,8F
2935,2026-06-03 11:11:21,172.22.102.13,EAP,首次記錄,dead,,,K22,8F
2936,2026-06-03 11:11:21,172.22.102.14,EAP,首次記錄,dead,,,K22,8F
2937,2026-06-03 11:11:21,172.22.102.15,EAP,首次記錄,dead,,,K22,8F
2938,2026-06-03 11:11:21,172.22.102.16,EAP,首次記錄,alive,2899_EAP,20150513-W02,K22,8F
2939,2026-06-03 11:11:21,172.22.102.17,EAP,首次記錄,dead,,,K22,8F
2940,2026-06-03 11:11:21,172.22.102.18,EAP,首次記錄,dead,,,K22,8F
2941,2026-06-03 11:11:21,172.22.102.19,EAP,首次記錄,dead,,,K22,8F
2942,2026-06-03 11:11:21,172.22.102.20,EAP,首次記錄,dead,,,K22,8F
2943,2026-06-03 11:11:21,172.22.102.21,EAP,首次記錄,alive,3203-A01_EAP,20220726-W311,K22,8F
2944,2026-06-03 11:11:21,172.22.102.22,EAP,首次記錄,dead,,,K22,8F
2945,2026-06-03 11:11:21,172.22.102.23,EAP,首次記錄,dead,,,K22,8F
2946,2026-06-03 11:11:21,172.22.102.24,EAP,首次記錄,dead,,,K22,8F
2947,2026-06-03 11:11:21,172.22.102.25,EAP,首次記錄,dead,,,K22,8F
2948,2026-06-03 11:11:21,172.22.102.26,EAP,首次記錄,dead,,,K22,8F
2949,2026-06-03 11:11:21,172.22.102.27,EAP,首次記錄,dead,,,K22,8F
2950,2026-06-03 11:11:21,172.22.102.28,EAP,首次記錄,dead,,,K22,8F
2951,2026-06-03 11:11:21,172.22.102.29,EAP,首次記錄,dead,,,K22,8F
2952,2026-06-03 11:11:21,172.22.102.30,EAP,首次記錄,dead,,,K22,8F
2953,2026-06-03 11:11:21,172.22.102.31,EAP,首次記錄,dead,FE09-A51,EQP,K22,8F
2954,2026-06-03 11:11:21,172.22.102.32,EAP,首次記錄,alive,FE09-A52,EQP,K22,8F
2955,2026-06-03 11:11:21,172.22.102.33,EAP,首次記錄,alive,FE09-A53,EQP,K22,8F
2956,2026-06-03 11:11:21,172.22.102.34,EAP,首次記錄,dead,,,K22,8F
2957,2026-06-03 11:11:21,172.22.102.35,EAP,首次記錄,dead,,,K22,8F
2958,2026-06-03 11:11:21,172.22.102.36,EAP,首次記錄,dead,,,K22,8F
2959,2026-06-03 11:11:21,172.22.102.37,EAP,首次記錄,dead,,,K22,8F
2960,2026-06-03 11:11:21,172.22.102.38,EAP,首次記錄,dead,,,K22,8F
2961,2026-06-03 11:11:21,172.22.102.39,EAP,首次記錄,dead,,,K22,8F
2962,2026-06-03 11:11:21,172.22.102.40,EAP,首次記錄,dead,,,K22,8F
2963,2026-06-03 11:11:21,172.22.102.231,Switch,首次記錄,alive,,,K22,8F
2964,2026-06-03 11:11:21,172.22.102.232,Switch,首次記錄,alive,,,K22,8F
2965,2026-06-03 11:11:21,172.22.102.233,Switch,首次記錄,alive,,,K22,8F
2966,2026-06-03 11:11:21,172.22.102.234,Switch,首次記錄,alive,,,K22,8F
2967,2026-06-03 11:11:21,172.22.102.235,Switch,首次記錄,alive,,,K22,8F
2968,2026-06-03 11:11:21,172.22.102.236,Switch,首次記錄,alive,,,K22,8F
2969,2026-06-03 11:11:21,172.22.102.237,Switch,首次記錄,dead,,,K22,8F
2970,2026-06-03 11:11:21,172.22.102.238,Switch,首次記錄,dead,,,K22,8F
2971,2026-06-03 11:11:21,172.22.102.239,Switch,首次記錄,dead,,,K22,8F
2972,2026-06-03 11:11:21,172.22.102.240,Switch,首次記錄,dead,,,K22,8F
2973,2026-06-03 11:11:21,172.22.102.241,Switch,首次記錄,dead,,,K22,8F
2974,2026-06-03 11:11:21,172.22.102.242,Switch,首次記錄,dead,,,K22,8F
2975,2026-06-03 11:11:21,172.22.102.243,Switch,首次記錄,dead,,,K22,8F
2976,2026-06-03 11:11:21,172.22.102.244,Switch,首次記錄,dead,,,K22,8F
2977,2026-06-03 11:11:21,172.22.102.245,Switch,首次記錄,dead,,,K22,8F
2978,2026-06-03 11:11:21,172.22.102.246,Switch,首次記錄,dead,,,K22,8F
2979,2026-06-03 11:11:21,172.22.102.247,Switch,首次記錄,dead,,,K22,8F
2980,2026-06-03 11:11:21,172.22.102.248,Switch,首次記錄,dead,,,K22,8F
2981,2026-06-03 11:11:21,172.22.102.249,Switch,首次記錄,dead,,,K22,8F
2982,2026-06-03 11:11:21,172.22.102.250,Switch,首次記錄,alive,,,K22,8F
2983,2026-06-03 11:11:21,172.22.102.251,Switch,首次記錄,dead,,,K22,8F
2984,2026-06-03 11:11:21,172.22.102.252,Switch,首次記錄,dead,,,K22,8F
2985,2026-06-03 11:11:21,172.22.102.253,Switch,首次記錄,dead,,,K22,8F
2986,2026-06-03 11:11:21,172.22.102.254,Switch,首次記錄,alive,,,K22,8F
2987,2026-06-03 11:11:27,172.21.76.17,EAP,首次記錄,dead,3435-O15_EAP,,K11,9F
2988,2026-06-03 11:11:27,172.21.76.18,EAP,首次記錄,dead,,,K11,9F
2989,2026-06-03 11:11:27,172.21.76.19,EAP,首次記錄,dead,,,K11,9F
2990,2026-06-03 11:11:27,172.21.76.20,EAP,首次記錄,dead,,,K11,9F
2991,2026-06-03 11:11:27,172.21.76.21,EAP,首次記錄,dead,2601-T01_EAP,,K11,9F
2992,2026-06-03 11:11:27,172.21.76.22,EAP,首次記錄,dead,2601-T02_EAP,,K11,9F
2993,2026-06-03 11:11:27,172.21.76.23,EAP,首次記錄,alive,2601-T03_EAP,20240401-W04,K11,9F
2994,2026-06-03 11:11:27,172.21.76.24,EAP,首次記錄,alive,2601-T04_EAP,20240401-W07,K11,9F
2995,2026-06-03 11:11:27,172.21.76.25,EAP,首次記錄,alive,2601-T05_EAP,20240401-W03,K11,9F
2996,2026-06-03 11:11:27,172.21.76.30,EAP,首次記錄,dead,3435-K05_EAP,,K11,9F
2997,2026-06-03 11:11:27,172.21.76.31,EAP,首次記錄,alive,3435-K06_EAP,20190218-W30,K11,9F
2998,2026-06-03 11:11:27,172.21.76.35,EAP,首次記錄,dead,3435-K10_EAP,,K11,9F
2999,2026-06-03 11:11:27,172.21.76.36,EAP,首次記錄,dead,,,K11,9F
3000,2026-06-03 11:11:27,172.21.76.37,EAP,首次記錄,dead,,,K11,9F
3001,2026-06-03 11:11:27,172.21.76.38,EAP,首次記錄,dead,3435_EDC,,K11,9F
3002,2026-06-03 11:11:27,172.21.76.39,EAP,首次記錄,alive,3435 機台需求PC,20251023-Y01,K11,9F
3003,2026-06-03 11:11:27,172.21.76.231,Switch,首次記錄,alive,,,K11,9F
3004,2026-06-03 11:11:27,172.21.76.232,Switch,首次記錄,alive,,,K11,9F
3005,2026-06-03 11:11:27,172.21.76.233,Switch,首次記錄,alive,,,K11,9F
3006,2026-06-03 11:11:27,172.21.76.234,Switch,首次記錄,dead,,,K11,9F
3007,2026-06-03 11:11:27,172.21.76.235,Switch,首次記錄,dead,,,K11,9F
3008,2026-06-03 11:11:27,172.21.76.236,Switch,首次記錄,dead,,,K11,9F
3009,2026-06-03 11:11:27,172.21.76.237,Switch,首次記錄,alive,,,K11,9F
3010,2026-06-03 11:11:27,172.21.76.238,Switch,首次記錄,alive,,,K11,9F
3011,2026-06-03 11:11:27,172.21.76.239,Switch,首次記錄,alive,,,K11,9F
3012,2026-06-03 11:11:27,172.21.76.240,Switch,首次記錄,dead,,,K11,9F
3013,2026-06-03 11:11:27,172.21.76.241,Switch,首次記錄,dead,,,K11,9F
3014,2026-06-03 11:11:27,172.21.76.242,Switch,首次記錄,dead,,,K11,9F
3015,2026-06-03 11:11:27,172.21.76.243,Switch,首次記錄,dead,,,K11,9F
3016,2026-06-03 11:11:27,172.21.76.244,Switch,首次記錄,dead,,,K11,9F
3017,2026-06-03 11:11:27,172.21.76.245,Switch,首次記錄,dead,,,K11,9F
3018,2026-06-03 11:11:27,172.21.76.246,Switch,首次記錄,dead,,,K11,9F
3019,2026-06-03 11:11:27,172.21.76.247,Switch,首次記錄,dead,,,K11,9F
3020,2026-06-03 11:11:27,172.21.76.248,Switch,首次記錄,dead,,,K11,9F
3021,2026-06-03 11:11:27,172.21.76.249,Switch,首次記錄,dead,,,K11,9F
3022,2026-06-03 11:11:27,172.21.76.250,Switch,首次記錄,dead,,,K11,9F
3023,2026-06-03 11:11:27,172.21.76.251,Switch,首次記錄,dead,,,K11,9F
3024,2026-06-03 11:11:27,172.21.76.252,Switch,首次記錄,dead,,,K11,9F
3025,2026-06-03 11:11:27,172.21.76.253,Switch,首次記錄,dead,,,K11,9F
3026,2026-06-03 11:11:27,172.21.76.254,Switch,首次記錄,alive,,,K11,9F
3027,2026-06-03 11:11:28,172.21.43.3,EAP,首次記錄,dead,3400_EAP(MusashiC),,K11,5F
3028,2026-06-03 11:11:28,172.21.43.4,EAP,首次記錄,dead,3400_EAP(MusashiD),,K11,5F
3029,2026-06-03 11:11:28,172.21.43.7,EAP,首次記錄,dead,,,K11,5F
3030,2026-06-03 11:11:28,172.21.43.8,EAP,首次記錄,dead,,,K11,5F
3031,2026-06-03 11:11:28,172.21.43.9,EAP,首次記錄,dead,入單儲格系統-1,,K11,5F
3032,2026-06-03 11:11:28,172.21.43.10,EAP,首次記錄,alive,入單儲格系統-2,20220105-W164,K11,5F
3033,2026-06-03 11:11:28,172.21.43.11,EAP,首次記錄,alive,3400_EAP(Allring),,K11,5F
3034,2026-06-03 11:11:28,172.21.43.12,EAP,首次記錄,alive,,20220921-W09,K11,5F
3035,2026-06-03 11:11:28,172.21.43.13,EAP,首次記錄,dead,3390_上貨區_1,IPC電腦,K11,5F
3036,2026-06-03 11:11:28,172.21.43.14,EAP,首次記錄,alive,3390_上貨區_2,IPC電腦,K11,5F
3037,2026-06-03 11:11:28,172.21.43.15,EAP,首次記錄,alive,3390_上貨區_3,IPC電腦,K11,5F
3038,2026-06-03 11:11:28,172.21.43.16,EAP,首次記錄,alive,3400_Dispatch,20220530-W07,K11,5F
3039,2026-06-03 11:11:28,172.21.43.17,EAP,首次記錄,alive,3400_1區,IPC電腦,K11,5F
3040,2026-06-03 11:11:28,172.21.43.18,EAP,首次記錄,alive,3400_2區,IPC電腦,K11,5F
3041,2026-06-03 11:11:28,172.21.43.19,EAP,首次記錄,alive,3400_3區,IPC電腦,K11,5F
3042,2026-06-03 11:11:28,172.21.43.20,EAP,首次記錄,alive,3400_4區,IPC電腦,K11,5F
3043,2026-06-03 11:11:28,172.21.43.21,EAP,首次記錄,alive,,,K11,5F
3044,2026-06-03 11:11:28,172.21.43.22,EAP,首次記錄,alive,,,K11,5F
3045,2026-06-03 11:11:28,172.21.43.23,EAP,首次記錄,alive,3400_7區,IPC電腦,K11,5F
3046,2026-06-03 11:11:28,172.21.43.24,EAP,首次記錄,alive,3400_8區,IPC電腦,K11,5F
3047,2026-06-03 11:11:28,172.21.43.25,EAP,首次記錄,alive,3400_9區,IPC電腦,K11,5F
3048,2026-06-03 11:11:28,172.21.43.26,EAP,首次記錄,dead,3400_10區,IPC電腦,K11,5F
3049,2026-06-03 11:11:28,172.21.43.27,EAP,首次記錄,dead,,,K11,5F
3050,2026-06-03 11:11:28,172.21.43.28,EAP,首次記錄,dead,3400_12區,IPC電腦,K11,5F
3051,2026-06-03 11:11:28,172.21.43.29,EAP,首次記錄,alive,3400_13區,IPC電腦,K11,5F
3052,2026-06-03 11:11:28,172.21.43.30,EAP,首次記錄,alive,3400_14區,IPC電腦,K11,5F
3053,2026-06-03 11:11:28,172.21.43.31,EAP,首次記錄,alive,3400_15區,IPC電腦,K11,5F
3054,2026-06-03 11:11:28,172.21.43.32,EAP,首次記錄,alive,3400_16區,IPC電腦,K11,5F
3055,2026-06-03 11:11:28,172.21.43.33,EAP,首次記錄,dead,3400_17區,IPC電腦,K11,5F
3056,2026-06-03 11:11:28,172.21.43.34,EAP,首次記錄,alive,3400_18區,IPC電腦,K11,5F
3057,2026-06-03 11:11:28,172.21.43.35,EAP,首次記錄,dead,,,K11,5F
3058,2026-06-03 11:11:28,172.21.43.36,EAP,首次記錄,dead,3400_20區,IPC電腦,K11,5F
3059,2026-06-03 11:11:28,172.21.43.37,EAP,首次記錄,dead,3400_21區,IPC電腦,K11,5F
3060,2026-06-03 11:11:28,172.21.43.38,EAP,首次記錄,alive,3400_22區,IPC電腦,K11,5F
3061,2026-06-03 11:11:28,172.21.43.39,EAP,首次記錄,dead,3410_WIP1,IPC電腦,K11,5F
3062,2026-06-03 11:11:28,172.21.43.40,EAP,首次記錄,alive,3410_WIP2,IPC電腦,K11,5F
3063,2026-06-03 11:11:28,172.21.43.231,Switch,首次記錄,alive,,,K11,5F
3064,2026-06-03 11:11:28,172.21.43.232,Switch,首次記錄,alive,,,K11,5F
3065,2026-06-03 11:11:28,172.21.43.233,Switch,首次記錄,alive,,,K11,5F
3066,2026-06-03 11:11:28,172.21.43.234,Switch,首次記錄,alive,,,K11,5F
3067,2026-06-03 11:11:28,172.21.43.235,Switch,首次記錄,alive,,,K11,5F
3068,2026-06-03 11:11:28,172.21.43.236,Switch,首次記錄,alive,,,K11,5F
3069,2026-06-03 11:11:28,172.21.43.237,Switch,首次記錄,alive,,,K11,5F
3070,2026-06-03 11:11:28,172.21.43.238,Switch,首次記錄,alive,,,K11,5F
3071,2026-06-03 11:11:28,172.21.43.239,Switch,首次記錄,dead,,,K11,5F
3072,2026-06-03 11:11:28,172.21.43.240,Switch,首次記錄,dead,,,K11,5F
3073,2026-06-03 11:11:28,172.21.43.241,Switch,首次記錄,dead,,,K11,5F
3074,2026-06-03 11:11:28,172.21.43.242,Switch,首次記錄,dead,,,K11,5F
3075,2026-06-03 11:11:28,172.21.43.243,Switch,首次記錄,dead,,,K11,5F
3076,2026-06-03 11:11:28,172.21.43.244,Switch,首次記錄,dead,,,K11,5F
3077,2026-06-03 11:11:28,172.21.43.245,Switch,首次記錄,dead,,,K11,5F
3078,2026-06-03 11:11:28,172.21.43.246,Switch,首次記錄,dead,,,K11,5F
3079,2026-06-03 11:11:28,172.21.43.247,Switch,首次記錄,dead,,,K11,5F
3080,2026-06-03 11:11:28,172.21.43.248,Switch,首次記錄,dead,,,K11,5F
3081,2026-06-03 11:11:28,172.21.43.249,Switch,首次記錄,dead,,,K11,5F
3082,2026-06-03 11:11:28,172.21.43.250,Switch,首次記錄,alive,,,K11,5F
3083,2026-06-03 11:11:28,172.21.43.251,Switch,首次記錄,dead,,,K11,5F
3084,2026-06-03 11:11:28,172.21.43.252,Switch,首次記錄,dead,,,K11,5F
3085,2026-06-03 11:11:28,172.21.43.253,Switch,首次記錄,dead,,,K11,5F
3086,2026-06-03 11:11:28,172.21.43.254,Switch,首次記錄,alive,,,K11,5F
3087,2026-06-03 11:11:28,172.22.62.7,EAP,首次記錄,alive,2715奇業廠商 PC,自動搬運,K21,8F
3088,2026-06-03 11:11:28,172.22.62.8,EAP,首次記錄,alive,3390奇業廠商 PC-1,自動搬運,K21,8F
3089,2026-06-03 11:11:28,172.22.62.9,EAP,首次記錄,alive,3390奇業廠商 PC-2,自動搬運,K21,8F
3090,2026-06-03 11:11:28,172.22.62.10,EAP,首次記錄,alive,3400 SAA廠商 PC,自動搬運,K21,8F
3091,2026-06-03 11:11:28,172.22.62.11,EAP,首次記錄,alive,4311-A01,EQP,K21,8F
3092,2026-06-03 11:11:28,172.22.62.12,EAP,首次記錄,alive,4311-A02,EQP,K21,8F
3093,2026-06-03 11:11:28,172.22.62.13,EAP,首次記錄,dead,,,K21,8F
3094,2026-06-03 11:11:28,172.22.62.14,EAP,首次記錄,dead,,,K21,8F
3095,2026-06-03 11:11:28,172.22.62.15,EAP,首次記錄,dead,,,K21,8F
3096,2026-06-03 11:11:28,172.22.62.16,EAP,首次記錄,alive,3390-A07自動搬運 EAP,20220920-W14,K21,8F
3097,2026-06-03 11:11:28,172.22.62.18,EAP,首次記錄,dead,,,K21,8F
3098,2026-06-03 11:11:28,172.22.62.19,EAP,首次記錄,dead,,,K21,8F
3099,2026-06-03 11:11:28,172.22.62.20,EAP,首次記錄,dead,,,K21,8F
3100,2026-06-03 11:11:28,172.22.62.22,EAP,首次記錄,dead,跳DIE Senser PC,,K21,8F
3101,2026-06-03 11:11:28,172.22.62.23,EAP,首次記錄,alive,3390 AI 點量 PC,20231124-W06,K21,8F
3102,2026-06-03 11:11:28,172.22.62.24,EAP,首次記錄,dead,,,K21,8F
3103,2026-06-03 11:11:28,172.22.62.25,EAP,首次記錄,dead,,,K21,8F
3104,2026-06-03 11:11:28,172.22.62.26,EAP,首次記錄,alive,3390 跳DIE PC,20231124-W05,K21,8F
3105,2026-06-03 11:11:28,172.22.62.29,EAP,首次記錄,dead,,,K21,8F
3106,2026-06-03 11:11:28,172.22.62.31,EAP,首次記錄,alive,3400_1區,IPC電腦,K21,8F
3107,2026-06-03 11:11:28,172.22.62.32,EAP,首次記錄,alive,3400_2區,IPC電腦,K21,8F
3108,2026-06-03 11:11:28,172.22.62.33,EAP,首次記錄,alive,3400_3區,IPC電腦,K21,8F
3109,2026-06-03 11:11:28,172.22.62.34,EAP,首次記錄,alive,3400_4區,IPC電腦,K21,8F
3110,2026-06-03 11:11:28,172.22.62.35,EAP,首次記錄,alive,3400_5區,IPC電腦,K21,8F
3111,2026-06-03 11:11:28,172.22.62.36,EAP,首次記錄,alive,3400_6區,IPC電腦,K21,8F
3112,2026-06-03 11:11:28,172.22.62.37,EAP,首次記錄,dead,,,K21,8F
3113,2026-06-03 11:11:28,172.22.62.38,EAP,首次記錄,dead,,,K21,8F
3114,2026-06-03 11:11:28,172.22.62.39,EAP,首次記錄,dead,,,K21,8F
3115,2026-06-03 11:11:28,172.22.62.40,EAP,首次記錄,alive,無線 AP,,K21,8F
3116,2026-06-03 11:11:28,172.22.62.231,Switch,首次記錄,alive,,,K21,8F
3117,2026-06-03 11:11:28,172.22.62.232,Switch,首次記錄,alive,,,K21,8F
3118,2026-06-03 11:11:28,172.22.62.233,Switch,首次記錄,alive,,,K21,8F
3119,2026-06-03 11:11:28,172.22.62.234,Switch,首次記錄,alive,,,K21,8F
3120,2026-06-03 11:11:28,172.22.62.235,Switch,首次記錄,alive,,,K21,8F
3121,2026-06-03 11:11:28,172.22.62.236,Switch,首次記錄,alive,,,K21,8F
3122,2026-06-03 11:11:28,172.22.62.237,Switch,首次記錄,alive,,,K21,8F
3123,2026-06-03 11:11:28,172.22.62.238,Switch,首次記錄,alive,,,K21,8F
3124,2026-06-03 11:11:28,172.22.62.239,Switch,首次記錄,alive,,,K21,8F
3125,2026-06-03 11:11:28,172.22.62.240,Switch,首次記錄,alive,,,K21,8F
3126,2026-06-03 11:11:28,172.22.62.241,Switch,首次記錄,alive,,,K21,8F
3127,2026-06-03 11:11:28,172.22.62.242,Switch,首次記錄,alive,,,K21,8F
3128,2026-06-03 11:11:28,172.22.62.243,Switch,首次記錄,alive,,,K21,8F
3129,2026-06-03 11:11:28,172.22.62.244,Switch,首次記錄,alive,,,K21,8F
3130,2026-06-03 11:11:28,172.22.62.245,Switch,首次記錄,dead,,,K21,8F
3131,2026-06-03 11:11:28,172.22.62.246,Switch,首次記錄,dead,,,K21,8F
3132,2026-06-03 11:11:28,172.22.62.247,Switch,首次記錄,dead,,,K21,8F
3133,2026-06-03 11:11:28,172.22.62.248,Switch,首次記錄,dead,,,K21,8F
3134,2026-06-03 11:11:28,172.22.62.249,Switch,首次記錄,dead,,,K21,8F
3135,2026-06-03 11:11:28,172.22.62.250,Switch,首次記錄,alive,,,K21,8F
3136,2026-06-03 11:11:28,172.22.62.251,Switch,首次記錄,dead,,,K21,8F
3137,2026-06-03 11:11:28,172.22.62.252,Switch,首次記錄,dead,,,K21,8F
3138,2026-06-03 11:11:28,172.22.62.253,Switch,首次記錄,dead,,,K21,8F
3139,2026-06-03 11:11:28,172.22.62.254,Switch,首次記錄,alive,,,K21,8F
3140,2026-06-03 11:11:33,172.22.103.2,EAP,首次記錄,alive,烤箱警報系統,ADAM 6050,K22,8F
3141,2026-06-03 11:11:33,172.22.103.3,EAP,首次記錄,dead,,,K22,8F
3142,2026-06-03 11:11:33,172.22.103.4,EAP,首次記錄,dead,,,K22,8F
3143,2026-06-03 11:11:33,172.22.103.7,EAP,首次記錄,alive,3400(BDS)_EAP,20220530-W02,K22,8F
3144,2026-06-03 11:11:33,172.22.103.9,EAP,首次記錄,alive,3390_廠商PC,,K22,8F
3145,2026-06-03 11:11:33,172.22.103.10,EAP,首次記錄,dead,4311 AI PC,,K22,8F
3146,2026-06-03 11:11:33,172.22.103.13,EAP,首次記錄,dead,3400-A52,EKI-1521,K22,8F
3147,2026-06-03 11:11:33,172.22.103.14,EAP,首次記錄,dead,3400-A52,ADAM 6050,K22,8F
3148,2026-06-03 11:11:33,172.22.103.15,EAP,首次記錄,dead,3400-A53,EKI-1521,K22,8F
3149,2026-06-03 11:11:33,172.22.103.16,EAP,首次記錄,dead,3400-A53,ADAM 6050,K22,8F
3150,2026-06-03 11:11:33,172.22.103.17,EAP,首次記錄,dead,3400-A54,EKI-1521,K22,8F
3151,2026-06-03 11:11:33,172.22.103.18,EAP,首次記錄,dead,3400-A54,ADAM 6050,K22,8F
3152,2026-06-03 11:11:33,172.22.103.19,EAP,首次記錄,dead,3400-A55,EKI-1521,K22,8F
3153,2026-06-03 11:11:33,172.22.103.20,EAP,首次記錄,dead,3400-A55,ADAM 6050,K22,8F
3154,2026-06-03 11:11:33,172.22.103.21,EAP,首次記錄,dead,3400-A56,EKI-1521,K22,8F
3155,2026-06-03 11:11:33,172.22.103.22,EAP,首次記錄,alive,3400-A56,ADAM 6050,K22,8F
3156,2026-06-03 11:11:33,172.22.103.23,EAP,首次記錄,dead,3400-A57,EKI-1521,K22,8F
3157,2026-06-03 11:11:33,172.22.103.24,EAP,首次記錄,dead,3400-A57,ADAM 6050,K22,8F
3158,2026-06-03 11:11:33,172.22.103.25,EAP,首次記錄,alive,3400-A58,EKI-1521,K22,8F
3159,2026-06-03 11:11:33,172.22.103.26,EAP,首次記錄,alive,3400-A58,ADAM 6050,K22,8F
3160,2026-06-03 11:11:33,172.22.103.27,EAP,首次記錄,dead,3400-A59,EKI-1521,K22,8F
3161,2026-06-03 11:11:33,172.22.103.28,EAP,首次記錄,dead,3400-A59,ADAM 6050,K22,8F
3162,2026-06-03 11:11:33,172.22.103.29,EAP,首次記錄,dead,,,K22,8F
3163,2026-06-03 11:11:33,172.22.103.30,EAP,首次記錄,dead,,,K22,8F
3164,2026-06-03 11:11:33,172.22.103.31,EAP,首次記錄,dead,3400-A61,EKI-1521,K22,8F
3165,2026-06-03 11:11:33,172.22.103.32,EAP,首次記錄,dead,3400-A61,ADAM 6050,K22,8F
3166,2026-06-03 11:11:33,172.22.103.33,EAP,首次記錄,dead,3400-A62,EKI-1521,K22,8F
3167,2026-06-03 11:11:33,172.22.103.34,EAP,首次記錄,dead,3400-A62,ADAM 6050,K22,8F
3168,2026-06-03 11:11:33,172.22.103.35,EAP,首次記錄,dead,3400-A63,EKI-1521,K22,8F
3169,2026-06-03 11:11:33,172.22.103.36,EAP,首次記錄,dead,3400-A63,ADAM 6050,K22,8F
3170,2026-06-03 11:11:33,172.22.103.37,EAP,首次記錄,dead,3400-A64,EKI-1521,K22,8F
3171,2026-06-03 11:11:33,172.22.103.38,EAP,首次記錄,dead,3400-A64,ADAM 6050,K22,8F
3172,2026-06-03 11:11:33,172.22.103.39,EAP,首次記錄,dead,3400-A65,EKI-1521,K22,8F
3173,2026-06-03 11:11:33,172.22.103.40,EAP,首次記錄,alive,3400-A65,ADAM 6050,K22,8F
3174,2026-06-03 11:11:33,172.22.103.231,Switch,首次記錄,alive,,,K22,8F
3175,2026-06-03 11:11:33,172.22.103.232,Switch,首次記錄,alive,,,K22,8F
3176,2026-06-03 11:11:33,172.22.103.233,Switch,首次記錄,alive,,,K22,8F
3177,2026-06-03 11:11:33,172.22.103.234,Switch,首次記錄,alive,,,K22,8F
3178,2026-06-03 11:11:33,172.22.103.235,Switch,首次記錄,alive,,,K22,8F
3179,2026-06-03 11:11:33,172.22.103.236,Switch,首次記錄,alive,,,K22,8F
3180,2026-06-03 11:11:33,172.22.103.237,Switch,首次記錄,alive,,,K22,8F
3181,2026-06-03 11:11:33,172.22.103.238,Switch,首次記錄,alive,,,K22,8F
3182,2026-06-03 11:11:33,172.22.103.239,Switch,首次記錄,alive,,,K22,8F
3183,2026-06-03 11:11:33,172.22.103.240,Switch,首次記錄,alive,,,K22,8F
3184,2026-06-03 11:11:33,172.22.103.241,Switch,首次記錄,dead,,,K22,8F
3185,2026-06-03 11:11:33,172.22.103.242,Switch,首次記錄,dead,,,K22,8F
3186,2026-06-03 11:11:33,172.22.103.243,Switch,首次記錄,dead,,,K22,8F
3187,2026-06-03 11:11:33,172.22.103.244,Switch,首次記錄,dead,,,K22,8F
3188,2026-06-03 11:11:33,172.22.103.245,Switch,首次記錄,dead,,,K22,8F
3189,2026-06-03 11:11:33,172.22.103.246,Switch,首次記錄,dead,,,K22,8F
3190,2026-06-03 11:11:33,172.22.103.247,Switch,首次記錄,dead,,,K22,8F
3191,2026-06-03 11:11:33,172.22.103.248,Switch,首次記錄,dead,,,K22,8F
3192,2026-06-03 11:11:33,172.22.103.249,Switch,首次記錄,dead,,,K22,8F
3193,2026-06-03 11:11:33,172.22.103.250,Switch,首次記錄,dead,,,K22,8F
3194,2026-06-03 11:11:33,172.22.103.251,Switch,首次記錄,dead,,,K22,8F
3195,2026-06-03 11:11:33,172.22.103.252,Switch,首次記錄,dead,,,K22,8F
3196,2026-06-03 11:11:33,172.22.103.253,Switch,首次記錄,dead,,,K22,8F
3197,2026-06-03 11:11:33,172.22.103.254,Switch,首次記錄,alive,,,K22,8F
3198,2026-06-03 11:11:36,172.25.50.2,EAP,首次記錄,dead,,,K18,10F
3199,2026-06-03 11:11:36,172.25.50.3,EAP,首次記錄,dead,,,K18,10F
3200,2026-06-03 11:11:36,172.25.50.4,EAP,首次記錄,dead,,,K18,10F
3201,2026-06-03 11:11:36,172.25.50.5,EAP,首次記錄,dead,,,K18,10F
3202,2026-06-03 11:11:36,172.25.50.6,EAP,首次記錄,dead,,,K18,10F
3203,2026-06-03 11:11:36,172.25.50.7,EAP,首次記錄,dead,,,K18,10F
3204,2026-06-03 11:11:36,172.25.50.8,EAP,首次記錄,dead,,,K18,10F
3205,2026-06-03 11:11:36,172.25.50.9,EAP,首次記錄,dead,,,K18,10F
3206,2026-06-03 11:11:36,172.25.50.10,EAP,首次記錄,dead,,,K18,10F
3207,2026-06-03 11:11:36,172.25.50.11,EAP,首次記錄,dead,,,K18,10F
3208,2026-06-03 11:11:36,172.25.50.12,EAP,首次記錄,dead,,,K18,10F
3209,2026-06-03 11:11:36,172.25.50.13,EAP,首次記錄,dead,,,K18,10F
3210,2026-06-03 11:11:36,172.25.50.14,EAP,首次記錄,dead,,,K18,10F
3211,2026-06-03 11:11:36,172.25.50.15,EAP,首次記錄,dead,,,K18,10F
3212,2026-06-03 11:11:36,172.25.50.16,EAP,首次記錄,dead,,,K18,10F
3213,2026-06-03 11:11:36,172.25.50.17,EAP,首次記錄,dead,,,K18,10F
3214,2026-06-03 11:11:36,172.25.50.18,EAP,首次記錄,dead,,,K18,10F
3215,2026-06-03 11:11:36,172.25.50.19,EAP,首次記錄,dead,,,K18,10F
3216,2026-06-03 11:11:36,172.25.50.20,EAP,首次記錄,dead,,,K18,10F
3217,2026-06-03 11:11:36,172.25.50.21,EAP,首次記錄,dead,,,K18,10F
